6399|5201|3|[816, 966, 744, 159, 1002]|[]|[18245, 18243, 18244]
5574|5463|3|[118, 169, 356, 223, 518, 1025, 547, 167, 174, 688, 395, 909, 24, 973, 35, 422, 288, 436, 453, 933, 125, 524, 975, 598, 974, 668]|[Free Kick, Corner, Recovery]|[18245, 18243, 18244]
5597|19677|2|[646, 624, 761, 701, 118]|[Goal Kick]|[18245, 18243]
3535|4090|1|[359]|[]|[18245]
20004|3477|1|[592, 215]|[]|[18242]
5597|5463|1|[816, 686]|[]|[18245]
