3594|3091|1|[389, 527]|[Throw-in]|[22912]
19668|6375|1|[215, 519]|[]|[18243]
5202|5485|1|[432, 560, 1010, 682, 671, 490, 691, 541, 660]|[Throw-in]|[18245]
19849|20004|1|[705, 472, 855, 730, 479]|[Corner]|[18242]
5574|5485|2|[699, 594, 354, 304, 810, 19, 138]|[]|[18245, 18244]
5207|5201|2|[264, 706, 920, 572, 657, 760]|[Throw-in]|[18245, 18244]
3535|3531|2|[247, 222, 387, 218, 14, 48, 61]|[]|[18245, 22912]
19849|8206|1|[716, 141, 237, 435, 805]|[Free Kick]|[18242]
5249|6381|1|[1211, 81, 562]|[]|[18243]
