5721|5597|3|[252, 261, 947, 342, 431, 651, 326]|[Recovery]|[18245, 18243, 18244]
8294|5541|1|[903, 434, 888, 636, 587, 640]|[Recovery]|[18242]
10955|3308|1|[794]|[]|[22912]
