4324|6954|1|[17, 303, 798]|[Free Kick, Recovery]|[18244]
5633|5199|1|[774, 915, 1082, 1098]|[Recovery]|[18243]
6384|19668|1|[583, 168, 390, 559]|[]|[18243]
6375|5487|1|[1320, 837, 1228, 1225, 414, 901, 52, 686, 1112, 1143]|[Throw-in]|[18243]
20055|4320|1|[959]|[]|[18242]
5721|6399|2|[604, 56, 331, 500, 1001, 228, 461, 204]|[]|[18243, 18244]
