5207|19677|3|[493, 681, 26, 801, 427, 132, 875, 637, 424, 770, 757, 615, 565]|[Kick Off, Recovery]|[18245, 18243, 18244]
5633|6381|1|[713, 1237]|[]|[18243]
3063|5597|1|[654, 1174]|[Recovery]|[18243]
8206|7173|1|[697]|[Recovery]|[18242]
