3077|3043|1|[700, 766]|[]|[22912]
6376|19668|1|[336, 478, 178]|[Recovery]|[18243]
6943|6954|1|[167]|[]|[18244]
6320|5199|1|[556, 922, 918, 207, 420, 535, 1119, 117, 1128, 380, 466, 841, 246, 165, 1048, 448, 610, 737, 180, 1231, 1052, 810, 639, 848, 740, 668, 808]|[Throw-in]|[18243]
10956|3077|1|[765, 790]|[]|[22912]
