19849|7173|1|[539, 812, 48]|[]|[18242]
5216|4320|1|[265, 383, 392, 476, 568, 39, 323, 338, 769, 454, 400]|[]|[18242]
3094|3594|1|[792, 650, 94]|[]|[22912]
6945|5689|1|[857]|[]|[18244]
4324|5689|1|[864, 840, 785, 786]|[Throw-in, Recovery]|[18244]
