6378|5487|1|[889]|[]|[18243]
5201|5574|3|[585, 813, 18, 518, 88, 972, 199, 365, 196, 127, 803, 733, 390, 137, 767, 412, 631, 523, 163, 23, 969, 662, 328, 597, 235, 353, 234, 782, 949, 702, 613, 545, 27, 773, 757, 508, 929, 531, 731]|[Free Kick, Recovery]|[18245, 18243, 18244]
8294|7173|1|[894, 926, 904]|[]|[18244]
5485|5597|2|[610, 264, 271, 257]|[Recovery]|[18245, 18244]
5216|5211|1|[404, 156, 340, 256, 516, 665, 779, 187, 133, 243, 445, 598, 225, 551]|[]|[18242]
