6320|6382|1|[851, 1006]|[Throw-in]|[18243]
5721|5207|3|[407, 88, 880, 322, 281, 231, 889, 764, 303, 776, 216, 505, 245]|[Throw-in]|[18245, 18243, 18244]
6376|6381|1|[443, 794, 876, 242]|[Interception, Recovery]|[18243]
7173|6943|2|[951, 207, 733, 285, 337, 54, 211]|[Free Kick, Recovery]|[18242, 18244]
5199|6375|1|[696, 880, 947, 1136, 557, 640, 1111, 358]|[]|[18243]
6320|6381|1|[484]|[]|[18243]
4324|6945|1|[896]|[Free Kick]|[18244]
5463|5200|1|[1297, 1305, 1022, 1091, 1061, 1215]|[]|[18243]
