4090|3567|1|[820]|[]|[18245]
5201|5597|3|[623, 570, 943, 279, 569, 498, 401, 290]|[Free Kick, Recovery]|[18245, 18243, 18244]
8206|20004|1|[477, 252, 436, 192, 801]|[Recovery]|[18242]
